,tweet_id,user_id,location_id,created_at,language,source,tweet_mentions,reply_settings,possibly_sensitive,like_count,retweet_count,quote_count,reply_count,text,country,place_type,location_geo,longitude,latitude
503,997890982728347648,3123366100,8a365853e0cda9b4,2018-05-19 17:25:24+00:00,nl,No source,JoostNiemoller,everyone,False,1,0,0,0,"@bert_rebelleert @KarelBrits @JoostNiemoller Wie zijn de progressieve partijen en wie zijn de progressieven op twitter?  Ik verwacht eigenlijk een beetje meer verstand van de mensen zelve die zich ""progressief"" menen te noemen.  Gelukkig is twitter niet de real world ;-)))",Belgique,city,Aartselaar,51.13038055,4.381335549999999
506,997757611125760000,3123366100,8a365853e0cda9b4,2018-05-19 08:35:26+00:00,nl,No source,"MolteniSander,kristofcalvo,Zu_Demir",everyone,False,0,0,0,0,"@MolteniSander @kristofcalvo @Zu_Demir Blijkbaar zitten er kleuters op twitter.  Bon, voor mijn part niet gelaten.  Ouders moeter er maar op toezien.  Er wordt vooral gereageerd op de woordkramerij van bvb een Francken.  Gelukkig staat zijn beleid haaks op z'n woorden en is bvb het terugkeerbeleid een regelrechte ramp",Belgique,city,Aartselaar,51.13038055,4.381335549999999
509,997618941886435329,87168432,2a8a74486cd0d519,2018-05-18 23:24:25+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Net gebeurd : jongeman (heel dronken) valt met fiets en ligt op fietspad (half bewust)... wat is uw naam ? Antwoord sam underscore **** (sam_****). Vinger voor telefoon te ontgrendelen om  ouders te bellen. Dan maar ambulance. Gelukkig safe maar wel een nadenker... IT - Life ???,Belgique,city,Anvers,51.2605565,4.35819025
510,997590351408975872,757676074792878084,cbccad0db97a1fff,2018-05-18 21:30:48+00:00,nl,No source,No mention,everyone,False,1,0,0,0,"Bij elke kus val ik weer voor u
Bij elke blik smelt ik terug
Bij elke aanraaking bezwijk ik terug.. 
Ik had NOOIT gedacht da ik ooit nog zó verliefd,  laat staan gelukkig ging zijn na al mijn shit 
Thank you for that ♥ i love you",Belgique,city,Kapellen,51.328623750000006,4.45498255
513,997541648493174785,278953425,2a8a74486cd0d519,2018-05-18 18:17:17+00:00,nl,No source,No mention,everyone,False,9,0,0,0,kheb net gefacetimed met de hond van m’n vriend en ik ben oprecht gelukkig nu,Belgique,city,Anvers,51.2605565,4.35819025
520,997207186790023168,3123366100,8a365853e0cda9b4,2018-05-17 20:08:15+00:00,nl,No source,meralx,everyone,False,0,0,0,1,"@meralx Ik kan als geen ander genieten van kleine dingen.  Maar ik leef niet in armoede en dan kan ik wel zeggen 'wees gelukkig met wat je hebt"".  Ik zeg dat ook tegen de kinderen maar die moeten geen sokken dragen met een gat in ;-))",Belgique,city,Aartselaar,51.13038055,4.381335549999999
523,997182690473447424,2942628353,572416d95b25a915,2018-05-17 18:30:54+00:00,nl,No source,No mention,everyone,False,7,4,0,0,K ben zo gelukkig atm😊😊😊,Belgique,city,Brecht,51.32899025,4.63238675
526,997139952931663872,899382861127725056,cc3625d1c7796fb0,2018-05-17 15:41:05+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Ik ben zwaaaaaar gelukkig nu,Belgique,city,Schoten,51.2700051,4.5041295
528,997129121011519492,790098900413771778,6a52fb3c0e4f7863,2018-05-17 14:58:02+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Waarom maak je me zo gelukkig terwijl je me dat eigenlijk niet mag maken.💔,Belgique,city,Duffel,51.09475725,4.5201066999999995
534,996761641793540096,294119752,6d6198a460e4073a,2018-05-16 14:37:48+00:00,nl,No source,No mention,everyone,False,3,0,0,0,Hun chat hulp functie reageert gelukkig wel snel :-) https://t.co/QYoAQFMlpz,Belgique,city,Malines,51.0348807,4.45953225
537,996453442003533824,778983308390703104,d4981b9e9f0695b5,2018-05-15 18:13:08+00:00,nl,No source,1973dJolanda,everyone,False,1,0,0,1,"@1973dJolanda Gelukkig dat het mee valt, maar wel reuze eng dat die kilometers er tussen zitten 💞",Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
538,996446389696647170,3123366100,8a365853e0cda9b4,2018-05-15 17:45:07+00:00,nl,No source,"EddyBSB,LinksVlaams",everyone,False,1,0,0,1,@EddyBSB @LinksVlaams Dat kan en mag je dom vinden.  Zelfs ik zou het niet doen.  Maar zou het een verschil gemaakt hebben.  Zou men dan niet met scherp hebben geschoten?  Komaan. gelukkig zijn er zelfs bij N-VA redelijke stemmen.  Ik las een genuanceerd stuk van Amadeo van Jong-N-va,Belgique,city,Aartselaar,51.13038055,4.381335549999999
542,996264491531886592,277028953,2a8a74486cd0d519,2018-05-15 05:42:19+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Dit maakt mij oprecht gelukkig 😍 https://t.co/afSy5OfyTg,Belgique,city,Anvers,51.2605565,4.35819025
544,996124681278251008,306904969,beef10110d8ebbb8,2018-05-14 20:26:45+00:00,nl,No source,No mention,everyone,False,157,619,9,3,Ge kunt mij gelukkig maken me sushi,Belgique,city,Sint-Katelijne-Waver,51.0623327,4.5360727999999995
545,996121837624090624,932697673,dd0d6620d1435a73,2018-05-14 20:15:27+00:00,nl,No source,No mention,everyone,False,49,52,0,0,Ik wil u gelukkig maken maar laat mij dat dan ook doen,Belgique,city,Kontich,51.1213724,4.4415422499999995
546,996120077282967552,2896603814,1e35b5b987da70cf,2018-05-14 20:08:28+00:00,nl,No source,No mention,everyone,False,3,0,0,0,"Of ik gelukkig ben hoe mijn leven nu verloopt? Ja toch wel. Doet deugd het in iedereen zijn gezicht te smeren dat het me of beter gezegd ons gelukt is. Aan alle die zeiden "" die houden het geen maand vol"" 8 maand samen morgen 🙃",Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
547,996112592996327430,3123366100,8a365853e0cda9b4,2018-05-14 19:38:43+00:00,nl,No source,Belgonerd1,everyone,False,0,0,0,1,@Belgonerd1 Gelukkig zijn er normen die bepalen hoeveel varkens mogen vervoerd worden per vierkante meter ;-),Belgique,city,Aartselaar,51.13038055,4.381335549999999
551,995780419638513664,337715059,6d6198a460e4073a,2018-05-13 21:38:47+00:00,nl,No source,No mention,everyone,False,3,0,0,0,"Zooo gelukkig dat ik daarstraks voor de eerste keer met MIJN nieuwe auto kon gaan rijden, het deed pijn aan de spaarrekening maar het was het zooo waard 😍",Belgique,city,Malines,51.0348807,4.45953225
563,995296632286732288,140153262,2a8a74486cd0d519,2018-05-12 13:36:23+00:00,nl,No source,superrrrkok,everyone,False,1,0,0,1,"@superrrrkok Gelukkig. En, fantastische reis zeker?",Belgique,city,Anvers,51.2605565,4.35819025
566,995167529881481216,1034839394,8a365853e0cda9b4,2018-05-12 05:03:23+00:00,nl,No source,sen2gert,everyone,False,0,0,0,1,"@sen2gert Een mens moet ni gelukkig zijn Gert, maar zich gelukkig voelen is al veel waard. En tis een cliché, maar ''t zit em toch dikwijls in de kleine dingetjes.",Belgique,city,Aartselaar,51.13038055,4.381335549999999
568,995041284791422981,231081246,6d6198a460e4073a,2018-05-11 20:41:43+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Ik was vandaag echt oprecht gelukkig,Belgique,city,Malines,51.0348807,4.45953225
587,994258494307086337,167869894,6d6198a460e4073a,2018-05-09 16:51:12+00:00,nl,No source,"hajobeeckman,verkeersanker",everyone,False,2,0,0,1,@hajobeeckman @verkeersanker Vanuit de trein gezien net dat E19 richting Antwerpen volledig stilstaat. Gelukkig dadelijk met de fiets huiswaarts. 😊,Belgique,city,Malines,51.0348807,4.45953225
590,994116811598811136,114878943,9bdffc9e3036603d,2018-05-09 07:28:12+00:00,nl,No source,crevits,everyone,False,0,0,0,0,@crevits Laat ze dagelijks een uurtje bewegen dat is toch de pleister voor elke wonde volgens je team!  Ze gaan langer kunnen werken zonder te klagen omdat ze gelukkig worden!,Belgique,city,Zoersel,51.25658405,4.67580845
595,993943562906685442,1310946876,2a8a74486cd0d519,2018-05-08 19:59:46+00:00,nl,No source,No mention,everyone,False,0,0,0,0,"Zon op men huid en ik ben gelukkig ☀️ @ Antwerp, Belgium https://t.co/CpED1EL12W",Belgique,city,Anvers,51.2605565,4.35819025
596,993942393148858368,1310946876,2a8a74486cd0d519,2018-05-08 19:55:07+00:00,nl,No source,No mention,everyone,False,0,0,0,0,"Zon op men huid en ik ben gelukkig @ Antwerp, Belgium https://t.co/iPgXeHEyIJ",Belgique,city,Anvers,51.2605565,4.35819025
600,1012783432714391553,891593109578100736,d4981b9e9f0695b5,2018-06-29 19:42:41+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Dit was zo onverwacht maar het heeft me zo gelukkig gemaakt!!! 💓,Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
601,1012763150456950784,3007820363,32b5676a45d6f607,2018-06-29 18:22:05+00:00,nl,No source,PieterjanCaes,everyone,False,0,0,0,0,"@PieterjanCaes Waar halen die dat toch in hun hoofd, dat ze meer mogen dan iemand anders ? Niet de eerste keer. In 1985 oprit autostrade aan Merksem geblokkeerd. Zelf meegemaakt. Was gelukkig met de motor. Als enigste toch kunnen doorrijden. Rest geblokkeerd. Schande !!",Belgique,city,Rumst,51.0953972,4.41499265
605,1012711234154651654,203885659,2a8a74486cd0d519,2018-06-29 14:55:48+00:00,nl,No source,No mention,everyone,False,1,0,0,1,Gelukkig ben al wat ouder 😯 Steeds meer jongeren verslaafd aan fitness https://t.co/0eXGJUAe5g #VTMNIEUWS,Belgique,city,Anvers,51.2605565,4.35819025
607,1012611166307323904,954256904,ccb4c89bf2d30a00,2018-06-29 08:18:10+00:00,nl,No source,No mention,everyone,False,5,0,0,0,Het leven kan toch mooi zijn hé ! Gisteren afgestudeerd als Zorgkundige en mijn mama papa stiefmama en vriendje waren erbij en da heeft mij echt gelukkig gemaakt 😍🤩🎓,Belgique,city,Stabroek,51.326901199999995,4.37154785
608,1012589206953177088,866157062,6d6198a460e4073a,2018-06-29 06:50:54+00:00,nl,No source,"CharlesMichel,de_NVA",everyone,False,3,0,0,1,"EUCO top Brussel - Gelukkig is onze #Macron boy @CharlesMichel tevreden ... En @de_NVA vraagt u zich af? Ik ook, maar meer dan wat omfloerste uitlatingen zoals “er zitten goeie dingen in het akkoord” verwacht ik er ook niet van. Ze kunnen er eigenlijk ook niets aan doen.",Belgique,city,Malines,51.0348807,4.45953225
610,1012588886495842305,2801571710,6c958f49cb67ee98,2018-06-29 06:49:38+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Geniet van een welverdiend zonnig weekend 😘☀️😎en doe het op een plek waar je gelukkig van wordt 👏👍en zoals steeds ‘vergeet je zonnecrème niet’ 👌#mooimol #mol#kempen #sunshine… https://t.co/r6A6rfCGPI,Belgique,city,Mol,51.2382776,5.13871425
611,1012424928707084288,866157062,6d6198a460e4073a,2018-06-28 19:58:07+00:00,nl,No source,No mention,everyone,False,8,0,0,1,#BELENG - ik ben alvast gelukkig - Japan moeten wij op kwaliteit kunnen kloppen (ook groter gestalte) - Colombia is veel onberekenbaarder,Belgique,city,Malines,51.0348807,4.45953225
623,1011858055393370112,2390771367,cc3625d1c7796fb0,2018-06-27 06:25:34+00:00,nl,No source,No mention,everyone,False,2,8,0,2,Ik kan mij de laatste keer zelfs ni meer herinneren dat ik nog echt gelukkig was,Belgique,city,Schoten,51.2700051,4.5041295
624,1011691452970291202,339629698,ad0818e2fb208dde,2018-06-26 19:23:33+00:00,nl,No source,"Joke1959,ReneRemis,MimskyKorsakov,patrickvdbp,Emprise2,MarcWyseur,luckywhey,MartijnDupre,krannoot,descheemaecker9,josephsneyers,InnPeeters,ockhams,vdputter,Culturefreak12,p_keiler,Krid_Stems,Reko_Onderhoud,ericsabels,LucVervloet,Brookskim1974,VerhelstBr,jassogne,DesmitPier,auteur_Remo,MariaVANL,WalterMaes2,GabyHemeryck,VTMNIEUWS,vlbelang",everyone,False,4,0,0,3,"@Joke1959 @ReneRemis @MimskyKorsakov @patrickvdbp @Emprise2 @MarcWyseur @luckywhey @MartijnDupre @krannoot @descheemaecker9 @Zeefilosoof @josephsneyers @InnPeeters @ockhams @vdputter @Culturefreak12 @KarinVanRoyen @p_keiler @Krid_Stems @Rudpren @Reko_Onderhoud @ericsabels @LucVervloet @Brookskim1974 @VerhelstBr @jassogne @DesmitPier @auteur_Remo @eddyspinette @MariaVANL @WalterMaes2 @GabyHemeryck @VTMNIEUWS @vlbelang Het en der een ""y"" te veel denk ik, kan echt, gelukkig overigens, meer dan twee dingen tegelijk 😉",Belgique,city,Brasschaat,51.3100078,4.49961725
625,1011664748541247488,3121886369,dd0d6620d1435a73,2018-06-26 17:37:26+00:00,nl,No source,No mention,everyone,False,6,0,0,0,Ik hoop dat ik later even gelukkig mag zijn als mijn grootouders. Na zoveel jaar spat de liefde er nog altijd af. Dat zijn pas goals!,Belgique,city,Kontich,51.1213724,4.4415422499999995
627,1011593423076413440,1610317825,f010202a266a8ad1,2018-06-26 12:54:01+00:00,nl,No source,No mention,everyone,False,1,0,0,0,"Domaine La Butte aux Bois in Lanaken werd op 5 juni 2018 het eerste ""vijfsterren Superior"" hotel van Vlaanderen, als luxehotel met uitgebreide wellness én een tweesterrenrestaurant. Ook bij Relais &amp; Chateaux is men gelukkig. Website van het hotel:
https://t.co/XeEFlcuzTu",Belgique,city,Wijnegem,51.228756700000005,4.5170591
630,1011345424593059840,560554607,1e35b5b987da70cf,2018-06-25 20:28:33+00:00,nl,No source,No mention,everyone,False,6,9,0,0,"Mega gelukkig en ongelukkig tegelijkertijd, kendetttt",Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
631,1011337464349413379,140153262,2a8a74486cd0d519,2018-06-25 19:56:55+00:00,nl,No source,"GrietTobback,quisthoudt",everyone,False,1,0,0,1,"@GrietTobback @quisthoudt Oesje, nog geen ervaring mee. Gelukkig.",Belgique,city,Anvers,51.2605565,4.35819025
633,1011144623622905856,863561672,2a8a74486cd0d519,2018-06-25 07:10:39+00:00,nl,No source,"draaimeulen,hansvdw",everyone,False,2,0,0,0,"@draaimeulen @hansvdw Een ploeg met Januzaj, Batshuayi, Vermaelen, Chadli, etc... Kunnen we (gelukkig) bezwaarlijk een B-ploeg noemen.",Belgique,city,Anvers,51.2605565,4.35819025
639,1010830705687973888,778983308390703104,d4981b9e9f0695b5,2018-06-24 10:23:15+00:00,nl,No source,Geertjan_Oxe,everyone,False,2,0,0,1,"@Geertjan_Oxe Een ongeluk zit in een klein hoekje ? Wie niets verkeerd doet, doet meestal helemaal niets ? Pallet is om gevallen ... gelukkig zat er niemand onder 😏 hoe het precies gegaan is weet ik niet",Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
641,1010550079172894720,17406394,326027bf66fff962,2018-06-23 15:48:08+00:00,nl,No source,No mention,everyone,False,3,0,0,3,Efteling pasje is terecht 👍🏻 lag gelukkig in mijn auto,Belgique,city,Kasterlee,51.2408069,4.9468399000000005
642,1010536804234203136,140153262,2a8a74486cd0d519,2018-06-23 14:55:23+00:00,nl,No source,"LudwigBollaerts,rodeduivels",everyone,False,0,0,0,0,"@LudwigBollaerts @rodeduivels Idd, hij mag zich gelukkig prijzen dat het team de winst had veilig gesteld en dat hij zo ook nog wat ervaring mocht opdoen. De coach kijkt daar niet naar.",Belgique,city,Anvers,51.2605565,4.35819025
644,1010380240114339840,954256904,ccb4c89bf2d30a00,2018-06-23 04:33:15+00:00,nl,No source,No mention,everyone,False,5,1,0,0,"Eerlijk , nu ik mij volledig heb kunnen blootstellen tegenover u ben ik echt wel gelukkig met u ❤️",Belgique,city,Stabroek,51.326901199999995,4.37154785
647,1010206259197480960,2390771367,cbccad0db97a1fff,2018-06-22 17:01:55+00:00,nl,No source,No mention,everyone,False,2,0,0,0,Shoppen maakt mij echt gelukkig 🤪,Belgique,city,Kapellen,51.328623750000006,4.45498255
653,1009816894852030464,140153262,2a8a74486cd0d519,2018-06-21 15:14:43+00:00,nl,No source,"belgotron,Brookskim1974,jdceulaer",everyone,False,2,0,0,1,"@belgotron @Brookskim1974 @jdceulaer Gelukkig ben ik geblockt, want humor heeft hij ook al niet. Maar je hebt een punt.",Belgique,city,Anvers,51.2605565,4.35819025
661,1009517492530745344,761768937667330048,cf8a56969a385804,2018-06-20 19:25:00+00:00,nl,No source,Theldens,everyone,False,1,0,1,0,@Theldens Gelukkig mochten zij ze wel ophangen. Weinig oranje gezien dit jaar.,Belgique,city,Lier,51.1192098,4.5745699
667,1009298327404466177,778983308390703104,d4981b9e9f0695b5,2018-06-20 04:54:07+00:00,nl,No source,No mention,everyone,False,9,1,0,4,"De plannen zijn veranderd 😌 geen viv vandaag, wel een hele dag hooi laden ... de laatste warme zonnige dag dus alles moet binnen ... gelukkig is het de langste dag vant jaar en is hier het jaarthema ook kip 😉😍 https://t.co/2T2cNCLQCM",Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
668,1009085613197447169,744143913464782849,1e35b5b987da70cf,2018-06-19 14:48:52+00:00,nl,No source,No mention,everyone,False,3,0,0,2,Ik ben echt al zo gelukkig meu at the moment!!! ☺️,Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
669,1009061267427024897,3123366100,2a8a74486cd0d519,2018-06-19 13:12:08+00:00,nl,No source,"AmadeoVH,NoelSlangen,PhRoose",everyone,False,0,0,0,0,"@AmadeoVH @NoelSlangen @PhRoose Neen.  Voor mij kan dat.  Ons strafrecht, het Burgerlijk Wetboek,....  er bestaan meer bepalingen uit de tijd van Napoleon die totaal voorbijgestreefd zijn.  En gelukkig, ondanks die bepalingen, is de rechtspraak mee geëvolueerd met de tijd",Belgique,city,Anvers,51.2605565,4.35819025
675,1008691114424008705,455649851,6d6198a460e4073a,2018-06-18 12:41:16+00:00,nl,No source,"stephaneb66,philippemuyters,SaartjeVDD",everyone,False,5,2,0,0,"CEO @stephaneb66 draait zelden graag rond de pot, maar pirouettes draaien is dan weer wel zijn ding.😃Net als @philippemuyters waagde ook hij zich aan onze nieuwe tentoonstelling ‘Sport 2.0’. Gelukkig wist hij zijn ontbijt nog net binnen te houden. 🤣🤣 @SaartjeVDD https://t.co/ZH8djSMGTu",Belgique,city,Malines,51.0348807,4.45953225
678,1008434257709162496,3123366100,2a8a74486cd0d519,2018-06-17 19:40:37+00:00,nl,No source,"TomA3aenssens,de_NVA",everyone,False,0,0,0,0,@TomA3aenssens @de_NVA Ik ben alleszins gelukkig dat het niet de politiek is die rechtstreeks gaat bepalen welke culturele activiteit/initiatief er nog subsidies krijgt,Belgique,city,Anvers,51.2605565,4.35819025
679,1008428081319743489,447234557,0f9888aee48defbf,2018-06-17 19:16:04+00:00,nl,No source,devliegergeert,everyone,False,0,0,0,0,@devliegergeert Gelukkig goed voor de match... . #VAR #BRAZWI,Belgique,city,Wuustwezel,51.385130950000004,4.611856
681,1008366898294218757,299707585,cc3625d1c7796fb0,2018-06-17 15:12:57+00:00,nl,No source,timsurma,everyone,False,1,0,0,0,@timsurma Gelukkig heb ik nog was en strijk liggen. #podcasttijd,Belgique,city,Schoten,51.2700051,4.5041295
682,1008354673886146565,2784305866,beef10110d8ebbb8,2018-06-17 14:24:23+00:00,nl,No source,No mention,everyone,False,1,0,0,0,"15€ betaald om na #werchterboutique 1.30u stil te staan op de parking. Complete chaos, weinig organisatie. Dit kan echt wel beter. Gelukkig waren de concerten wel top.",Belgique,city,Sint-Katelijne-Waver,51.0623327,4.5360727999999995
683,1008337165812686854,61791663,1939d8ab48f69913,2018-06-17 13:14:48+00:00,nl,No source,FVMas,everyone,False,1,0,0,0,@FVMas Er zijn gelukkig uitzonderingen die wel over visie spreken ;-) En als we dan wereldkampioen worden is misschien plots alles weer mogelijk ;-),Belgique,city,Ranst,51.19236835,4.5868689499999995
684,1008336231082745856,57678351,93cf055ffd38eca2,2018-06-17 13:11:06+00:00,nl,No source,"CourtoisImke,Nieuwsblad_be",everyone,False,12,2,0,0,"“Ik ben gelukkig omdat ik ook ongelukkig kan zijn”, zegt @CourtoisImke in @Nieuwsblad_be. Helemaal mee eens. Zoals Dirk De Wachter zegt dat verdriet toelaten zorgt voor meer liefde in het leven. https://t.co/JTGC48lhtc",Belgique,city,Heist-op-den-Berg,51.06307435,4.73861265
687,1008266761064632320,285239241,2a8a74486cd0d519,2018-06-17 08:35:03+00:00,nl,No source,No mention,everyone,False,12,0,0,0,"We zijn misschien niet zo tuk op andere godsdiensten in ons land. Maar die katholieke paus die meent dat homo's en lesbiennes geen gezin kunnen vormen, die mogen ze ook terug naar de tijd van zijn eigen profeet katapulteren. Gelukkig staat in België de wet boven de kerk.",Belgique,city,Anvers,51.2605565,4.35819025
690,1008031427328397312,875407046786637829,2a8a74486cd0d519,2018-06-16 16:59:55+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Hahahaahahah wjjjww gelukkig moet ik da nimeer doen https://t.co/bWL9jhs64u,Belgique,city,Anvers,51.2605565,4.35819025
691,1007978796824301568,3123366100,2a8a74486cd0d519,2018-06-16 13:30:47+00:00,nl,No source,VermeylenS,everyone,False,1,0,0,1,"@VermeylenS Ik ben vandaag ""zen"". Zelfs nog na het lezen van het interview van een politicus in HLN.  Laat, en gelukkig maar, de politicus en de journalist een verschillende taak te vervullen hebben binnen onze samenleving. Reden waarom ik rustig reageer zoals ik reageerde ;-)",Belgique,city,Anvers,51.2605565,4.35819025
693,1007932691277320193,2879738194,36955beea84117ec,2018-06-16 10:27:34+00:00,nl,No source,No mention,everyone,False,9,4,0,0,"Hoe 1 berichtje u zo gelukkig kan maken, das nie normaal 🙃",Belgique,city,Hulshout,51.058285100000006,4.81781535
697,1007690433672175616,140153262,2a8a74486cd0d519,2018-06-15 18:24:56+00:00,nl,No source,jeacath,everyone,False,2,0,0,1,@jeacath We hebben gelukkig meerdere teevees.,Belgique,city,Anvers,51.2605565,4.35819025
702,1023830195021729792,14947078,beef10110d8ebbb8,2018-07-30 07:18:34+00:00,nl,No source,survivalitis,everyone,False,0,0,0,0,@survivalitis Blij dat je weg bent uit de job die je niet gelukkig maakte. Wat wordt de volgende stap?,Belgique,city,Sint-Katelijne-Waver,51.0623327,4.5360727999999995
704,1023657633901895681,108047571,03c6dc32cfade603,2018-07-29 19:52:53+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Gelukkig nog ‘ver’ weg deze saharahittehoogtekaarten. Holy cow....echt.... 21 of 22 graden op 850 hpa is nog meer dan we deze week hadden. https://t.co/qBTFCHeIgk,Belgique,city,Kalmthout,51.4031672,4.45964525
730,1022496014345879552,573441805,2a8a74486cd0d519,2018-07-26 14:57:01+00:00,nl,No source,KaatVanseer,everyone,False,1,0,0,0,@KaatVanseer Gelukkig heb je nog een kelder... 🤯,Belgique,city,Anvers,51.2605565,4.35819025
731,1022480144110440449,3248797048,f5ea6a3dfa0853c6,2018-07-26 13:53:57+00:00,nl,No source,No mention,everyone,False,2,0,0,0,"Oh gezellig in de file, gelukkig is het maar 38 graden he",Belgique,city,Zandhoven,51.211777049999995,4.682513950000001
734,1022459403956625408,862718638486417410,ccdb8273d7bb686b,2018-07-26 12:31:32+00:00,nl,No source,frankdeboosere,everyone,False,0,0,0,0,Rosser kan niet.... Gelukkig nog een beetje groen van haag en bomen.... #droogte #kapottegazon #watertekort #sprankeltjehoop #vrtweer @frankdeboosere https://t.co/HNkpGKcj0i,Belgique,city,Merksplas,51.3745105,4.87076265
738,1022370121476710401,1505862302,0a25d830ec1e8339,2018-07-26 06:36:46+00:00,nl,No source,"UmmoBruns,2970schilde",everyone,False,0,0,0,0,"@UmmoBruns Nu gelukkig stil gelegd.  Dankzij de krant! Klacht bij dienst milieu @2970schilde zeer zwak behandeld: "" onze toezichthouder is op verlof"". Zo gaat dat dan...",Belgique,city,Schilde,51.257782250000005,4.58132635
754,1021824944165085184,1533431611,572416d95b25a915,2018-07-24 18:30:25+00:00,nl,No source,No mention,everyone,False,4,0,0,0,Een bericht krijgen van u mama da ze terug int land is maakt mij echt spontaan gelukkig 😍,Belgique,city,Brecht,51.32899025,4.63238675
758,1021654818513924096,347789129,6a52fb3c0e4f7863,2018-07-24 07:14:24+00:00,nl,No source,No mention,everyone,False,0,0,0,0,En hij leefde lang en gelukkig... https://t.co/xgfYgvM3OJ,Belgique,city,Duffel,51.09475725,4.5201066999999995
759,1021633420705910784,574655254,0f9888aee48defbf,2018-07-24 05:49:23+00:00,nl,No source,"TourDeJose,Eurosport_NL",everyone,False,0,0,0,1,@TourDeJose @Eurosport_NL Gelukkig is dit de dag na de rustdag en hebben jullie genoeg om over ge praten 😂,Belgique,city,Wuustwezel,51.385130950000004,4.611856
765,1021330621652664321,3107891235,52e0f89ce306d8eb,2018-07-23 09:46:10+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Bijen gelukkig!  #warmweer #turnhout https://t.co/4zyOfMlvFh,Belgique,city,Turnhout,51.32898145,4.93672415
767,1021294193782738944,2352142711,6d6198a460e4073a,2018-07-23 07:21:25+00:00,nl,No source,No mention,everyone,False,8,6,0,0,Een prachtdag..Een ander gelukkig maken..geeft zelf innerlijke vreugde..Dubbel dus.!!Geniet v mooie week. LIEFS X https://t.co/h3sL9YNKbJ,Belgique,city,Malines,51.0348807,4.45953225
768,1021130398447947776,3303101013,18816e8a2c82bdb1,2018-07-22 20:30:33+00:00,nl,No source,No mention,everyone,False,0,0,0,0,"Ik ben echt letterlijk een lange periode effe terug gelukkig geweest, maar vandaag heb ik het toch effe moeilijk maat",Belgique,city,Bonheiden,51.0185107,4.568959700000001
770,1020936066549862400,784113198077272064,50a87753238ec07f,2018-07-22 07:38:20+00:00,nl,No source,"BertWollants,de_NVA",everyone,False,53,10,2,7,Ik vraag me af of @BertWollants van @de_NVA gelukkig is met dat energiepact van de Vlaamse regering. Bert lijkt me de geknipte persoon om op de post van Tommelein te zetten !,Belgique,city,Herentals,51.15946015,4.82910865
771,1020774767358603266,2850111200,2a8a74486cd0d519,2018-07-21 20:57:24+00:00,nl,No source,Nonunsenses,everyone,False,1,0,0,0,@Nonunsenses Gelukkig. Ik streep net”ikea op zondag” door op den to-do en vink “netflixmarathon” aan.,Belgique,city,Anvers,51.2605565,4.35819025
772,1020754368948310016,2173774690,cc3625d1c7796fb0,2018-07-21 19:36:20+00:00,nl,No source,No mention,everyone,False,4,0,0,0,Ik ben zo gelukkig met jou,Belgique,city,Schoten,51.2700051,4.5041295
776,1020288397963907073,54662957,2a8a74486cd0d519,2018-07-20 12:44:44+00:00,nl,No source,QODGentle,everyone,False,7,0,0,1,@QODGentle Gelukkig maar of we mochten niet naar het WK,Belgique,city,Anvers,51.2605565,4.35819025
781,1020048723584454657,705149122110738434,6d6198a460e4073a,2018-07-19 20:52:21+00:00,nl,No source,No mention,everyone,False,2,3,0,1,"Ik weet niet of ik dit wel kan, klaar om alles op te geven. Ik wil het echt niet meer. Ik ben alles behalve gelukkig.",Belgique,city,Malines,51.0348807,4.45953225
784,1019980589124980736,2752069042,2a8a74486cd0d519,2018-07-19 16:21:37+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Iemand dat nog 2 tickets heeft voor morgen 20/7 voor TML? Je zou me heel gelukkig maken #Tomorrowland2018 #sharingiscaring,Belgique,city,Anvers,51.2605565,4.35819025
785,1019972068572631042,1202009527,1e35b5b987da70cf,2018-07-19 15:47:45+00:00,nl,No source,tom_dumoulin,everyone,False,0,0,0,0,Gelukkig is er nog @tom_dumoulin om de tour spannend te houden. #gotom. En Demarreert Froome niet als Nibali valt 🤔? Ik kan me herinneren dat er vroeger dan niet aangevallen werd als Froome viel of pech had. #TDF18 #ViveLeVelo,Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
